x,y,z,activity
0.39312801191161983,0.1429253706250524,9.440919717972195,Walking
0.21607824767773615,0.11676444268957714,9.533692195253924,Walking
0.26907876241487855,0.24714155563864043,9.763519507121591,Walking
0.3331263431403564,0.1447776955719029,9.298691486944072,Walking
0.3975545127122359,0.2632931817755511,9.72797571222581,Walking
0.252082576215471,0.22029230208512998,9.763423013467973,Walking
0.28143410233361826,0.04842558850027681,9.476386294601784,Walking
0.18936650259939716,0.3547505201330062,9.075629020198281,Walking
0.18037933759193292,0.3795877673095522,9.378435602581114,Walking
0.3812525822394198,0.13872113095156138,9.759398909312221,Walking
0.43562400285708225,0.16122984400640158,9.495426387540224,Walking
0.2927989878419666,0.22858653907249052,9.300139553541017,Walking
0.4003532897892024,0.2334456789987025,9.399045015754357,Walking
0.3361636025047634,0.26585442726728303,9.66812400530091,Walking
0.23548802453948756,0.401020453876635,9.609346713640276,Walking
0.3361395605508414,0.18230527725059506,9.452213580166061,Walking
0.45380365664659694,0.12017027554615463,9.426635117637062,Walking
0.29641739608900486,0.06206807719854729,9.421648370191235,Walking
0.45646436558140063,0.1269069960058081,9.3155179631003,Walking
0.03802548959102553,0.1966873027126203,9.823075137893888,Walking
0.38219025043752236,0.3794557863517788,9.435535906157732,Walking
0.3087047068238171,0.14823887009638287,9.743431704165099,Walking
0.27009926495341324,0.22237879516388986,9.804263210384491,Walking
0.3091760776535502,0.19835771039272482,9.699662179629591,Walking
0.1012431085399107,0.3188393273448084,9.41367593745639,Walking
0.2780328112162488,0.4526932425873622,9.580746018067321,Walking
0.3357112571511746,0.14691312270796794,9.495160878721817,Walking
0.4477894044741516,0.1510560557481778,9.319259627853974,Walking
0.24817297817263526,0.3044160877069072,9.56487185634432,Walking
0.21915063971068122,0.26818914896263113,9.26419204176804,Walking
0.24982429564154635,0.3846707325736034,9.737535877692313,Walking
0.3915402117702074,0.25839281853259644,9.407076540540322,Walking
0.33287511096596845,0.16407079092129406,9.540231931174567,Walking
0.2470239796232961,0.25906548306923094,9.556657574309229,Walking
0.3513267433113356,0.3108703580582908,9.448219005259185,Walking
0.309707754934804,0.2820482181197364,9.617338760295056,Walking
0.3968644990532889,0.2507274031107298,9.405019268675495,Walking
0.22979469061226476,0.3066674689589154,9.674259459491449,Walking
0.2672337853402232,0.3169295590445673,9.23080406395065,Walking
0.26078918468678425,0.3382158991037527,9.525275915909283,Walking
0.15364850518678813,0.2648709887589643,9.887785799811656,Walking
0.3296120277064576,0.18328819196831458,9.299933735078884,Walking
0.3261055272179889,0.2146713686433323,9.36445100589503,Walking
0.3005113456642461,0.3206508966508357,9.602781569931784,Walking
0.2765412866624853,0.1183064329012764,9.53591635638792,Walking
0.15846292579495855,0.23686733088729012,9.570126019854712,Walking
0.2579354677234641,0.16066611876726394,9.597837426029532,Walking
0.26572854834732307,0.20287448229348176,9.626944293712354,Walking
0.2197722730778381,0.3278451862607299,9.721939968391245,Walking
0.28387142883339905,0.21910990680199036,9.581963731385702,Walking
0.34040508568145383,0.2046436548156149,9.451748469076291,Walking
0.488618590121053,0.06401438590200809,9.634514740240546,Walking
0.31745778128318386,0.2746253566027221,9.879976386979044,Walking
0.32575503907227643,0.26454841811410756,9.473473250723485,Walking
0.2925554084233833,0.41632547233054606,9.305094139065872,Walking
0.10812287847009583,0.16922217650469992,9.721416133857394,Walking
0.2973486124550783,0.2219150327663939,9.47592376720928,Walking
0.3060230209941026,0.22493836837107553,9.065466090797193,Walking
0.5463242112485286,0.35774532797634745,9.669484335430084,Walking
0.28076390352188774,0.1904704467613048,9.392934362809216,Walking
0.3301547342333612,0.22790215257703395,9.481893343539168,Walking
0.29652882302947564,0.26078965097165396,9.566396066113803,Walking
0.18313219623804677,0.21866091231563584,9.538099935955813,Walking
0.41428228145150203,0.1553566385449472,9.641890363427807,Walking
0.3751933032686774,0.21940899928983076,9.412902725886031,Walking
0.3791031947043047,0.3073631749859772,9.602621159635216,Walking
0.2090612545205261,0.09734847005889398,9.448090664483217,Walking
0.4402794310936099,0.21329696741468762,9.6477620961775,Walking
0.1598148937207719,0.12998791850608268,9.623073496802611,Walking
0.35868570938002703,0.31950466289248425,9.31291225959108,Walking
0.5190455625809979,0.04768130952162253,9.717196423235006,Walking
0.20094636748693115,0.14410781527284117,9.39280731097719,Walking
0.2433702270397228,0.2377211875064521,9.66161155965623,Walking
0.3099651365087641,0.35655240292343404,9.573457462680269,Walking
0.24965243458838007,0.19342497389270122,9.867636735359024,Walking
0.14493365689338672,0.14448004733068018,9.45530680352563,Walking
0.3068562974806027,0.38811570694405906,9.430136640776361,Walking
0.1937696286273895,0.05519860995837561,9.496116078822453,Walking
0.3473592430635182,-0.0198805956620082,9.439364043433145,Walking
0.20805757657661966,0.24400144500533325,9.65998838038841,Walking
0.45499344050175394,0.1497945775647389,9.176737878312682,Walking
0.22167467076637626,0.09787671828692868,9.28926351617073,Walking
0.26779384837943243,0.2708356447299354,9.28643941568416,Walking
0.38135172173696696,0.2243800713771199,9.690061518394716,Walking
0.17691356835660446,0.14359213692632716,9.842122674516386,Walking
0.32274599346041294,0.07196956013291056,9.479110156292506,Walking
0.4307142754282428,0.28724573282801447,9.466235655361999,Walking
0.1392516765438772,0.2650201177958661,9.514010432622637,Walking
0.3184633858532304,0.1900824136220617,9.732375660521638,Walking
0.3259882794248423,0.3846636996047666,9.314529373161886,Walking
0.37818228717773106,0.09299152336738475,9.547673796546958,Walking
0.1763049289121918,0.04744748290752612,9.695039525956487,Walking
0.16795433869157236,0.13080919301187555,9.600218833987968,Walking
0.35219415656168973,0.19544139836445024,9.537916323319749,Walking
0.3296984673233186,0.22433394493226919,9.700209218513429,Walking
0.32504928503458763,0.17587639421436702,8.959353541400153,Walking
0.33464482094969755,0.2352055396514297,9.635575063906181,Walking
0.23199752784215089,0.07484605758095561,9.369184863374516,Walking
0.32322536971610033,0.34437646040732595,9.133873420628708,Walking
0.3293072473298681,0.19178488216074313,9.602240519904996,Walking
0.22856485819736322,0.3117295831588128,9.774731709032592,Walking
0.48657745111447565,0.23427253463777042,9.47251029707446,Walking
0.34738329209117874,0.24567532191537841,9.690574909440588,Walking
0.18086965027973512,0.2569767280232204,9.822455651597728,Walking
0.36565536086338296,0.2447708560017315,9.76298289071681,Walking
0.20253183297726784,0.2642722759867544,9.827992905874279,Walking
0.3787084603742452,0.33291525301324315,9.648425498214378,Walking
0.4158595579007404,0.21965211697014703,9.515086727780318,Walking
0.21793176816482895,0.27090037575885123,9.179606837620566,Walking
0.39633761292443215,0.19102643057127733,9.45078750237401,Walking
0.34127809269364984,0.3440117215449473,9.331350680936762,Walking
0.382206015999449,0.13236076979407302,9.934188543499562,Walking
0.48967929826539475,0.3800940432910816,9.464822837513532,Walking
0.27546118839971295,0.19598420493556568,9.524640961356898,Walking
0.22462638356425102,0.056922489788195196,9.610297075208093,Walking
0.21104855703744765,0.21281044149107894,9.508720489274491,Walking
0.21841897150345616,0.13189483425251192,9.839010208086151,Walking
0.2922898290585896,0.28406435489887244,9.37547012765311,Walking
0.3341151974816644,0.13473760206976093,9.538921491047448,Walking
0.32766907993300187,0.15538165667852205,9.35150588286039,Walking
0.38271832490360236,0.011045926905446896,9.235995497755859,Walking
0.30130018918779067,0.15476936807509234,9.377646181818942,Walking
0.4453534077157317,-0.04238793266289567,9.492592640590317,Walking
0.27353431667620437,0.04160971765142768,9.414139555096549,Walking
0.5720169166589619,0.27604146561442977,9.36151580402523,Walking
0.3625667347765006,0.27858001586508324,9.218736507265634,Walking
0.21428424435837173,0.2425457561784965,9.483378885474261,Walking
0.19291075019388876,0.10330238568707871,9.1990559251938,Walking
0.3482472415243185,0.19522886438580203,9.65201119273792,Walking
0.2776537214674149,0.19963974609094318,9.516487950586901,Walking
0.3714000494092092,0.08416353108074573,9.208489700107014,Walking
0.34732376245735447,0.3503398301767151,9.438158184590026,Walking
0.2927171087343127,0.2877362290575671,9.349568718881883,Walking
0.2153206281931595,0.17790358261703362,9.563834902083837,Walking
0.14851527753141353,0.2026885838994531,9.768090089204629,Walking
0.25534850479329785,0.22083828079475526,9.12496550607085,Walking
0.38563987943234723,-0.004173486842429075,9.523005215829484,Walking
0.32140937441302037,0.17528226174794032,9.467973440886672,Walking
0.17542612212880118,0.13180157520022015,9.634268015290093,Walking
0.31731809258511817,0.09983799901050845,9.542639325647539,Walking
0.33853173797288366,0.17188997071140452,9.349606133652236,Walking
0.21161425637988668,0.3797686526849523,9.436189212866676,Walking
0.3153725105945528,0.264084286126701,9.340794828639302,Walking
0.3058208718446,0.14288210102172033,9.71520142771972,Walking
0.18570297021693766,0.25725827813561586,9.504262329734388,Walking
0.33577873603482833,0.33993554365860024,9.880238137150602,Walking
0.3560784526368234,0.2924633682912769,9.487867837237076,Walking
0.4083051243175277,0.20596303699201743,9.358318646617908,Walking
0.4053802052034903,0.1353063222294426,9.197257121477435,Walking
0.16223306320429087,0.269822331361359,9.13937206474881,Walking
0.2062174960084877,0.23934853854217497,9.183172811398903,Walking
0.351503526720866,0.28951932200277325,9.553425330202296,Walking
0.3513785950912209,0.263517180168197,9.601745004645986,Walking
0.35150476863060476,0.3049552715319335,9.183761859593574,Walking
0.6852731490654722,0.14647647884394321,9.679007662815224,Walking
0.3570890510693167,0.3317394065634326,9.403387789663313,Walking
0.4135565640180599,0.21975996046923998,9.52935860239711,Walking
0.39540017634932023,0.4075260872625266,9.822444125651085,Walking
0.3651391251305798,0.13108121819104324,9.679367863173105,Walking
0.26847307553596544,0.373596380316525,9.446293870418833,Walking
0.37589692204932673,0.2197910783462648,9.321761554916943,Walking
0.2227174785462428,0.13485819963855517,9.069636919734139,Walking
0.2763181393259991,0.15161141659456784,9.356169336151517,Walking
0.25146364521708964,0.16796526918056798,9.457773952234461,Walking
0.30818741393863225,0.24241659464019166,9.302564094569764,Walking
0.5314658566673509,0.25228354880355,9.47374860658154,Walking
0.11327348074082516,0.14262999960614212,9.515370376591754,Walking
0.36862601903745135,0.19756454077390173,9.455028803638385,Walking
0.13872841288103482,0.41422703586118637,9.369999483835308,Walking
0.25280681342105665,0.37275431701007117,9.533730934393345,Walking
0.4088950596967366,0.24363236696740323,9.588388129913882,Walking
0.3064280019095463,0.20380034781682005,9.281920184511431,Walking
0.19222552220706937,0.21200313267182613,9.782186475949255,Walking
0.22846962907400314,0.2613517972730417,9.480282373543147,Walking
0.3679597748934676,0.09772074348015945,9.503769924588969,Walking
0.22696333682828632,0.1742623462576655,9.641642884651311,Walking
0.3216458589581975,0.03314159261224106,9.5466432262527,Walking
0.30455718399038134,0.23992231226052793,9.69062732678265,Walking
0.23483996523941827,0.2647195939702741,9.557424833040365,Walking
0.5143944089325325,0.15168135377006262,9.377512525071912,Walking
0.3633919022318011,0.3573986763290033,9.57230070504122,Walking
0.09748574133423926,0.07742343369976588,9.271254758535868,Walking
0.31864543147694274,0.053562511979017985,9.521711941155305,Walking
0.2338213535231612,0.2224451818559972,9.493354001871108,Walking
0.38524333347962236,0.30470983026121545,9.458376628545492,Walking
0.22074792615672992,0.3683927691457869,9.474292497712215,Walking
0.2885263558533101,0.15411157371310602,9.123630190900473,Walking
0.3504987278980457,0.3078680833431296,9.390255018451807,Walking
0.3865755194170121,0.1961491530499293,9.518568980228222,Walking
0.17997035929442234,0.18273727000591805,9.53197127839948,Walking
0.26654987641590516,0.2883659937486672,9.294464971814808,Walking
0.25250546888390435,0.265232287841342,9.753141568172941,Walking
0.2346670767426288,0.042360784301575055,9.3267650303571,Walking
0.4765454240281097,0.3476540349725896,9.693891440105347,Walking
0.34049817109609554,0.3380091354147452,9.585438872374336,Walking
0.17391160456649546,0.13744372984904707,9.370754538031239,Walking
0.3917861947054776,0.23958035334374092,9.855062178521903,Walking
0.5122156197012633,0.2494030186282739,9.261272633648703,Walking
0.4032465260551147,0.22606737658239073,9.683830834722,Walking
0.14806300340459863,0.144969484615458,9.700116463608596,Walking
0.25157659271337485,0.13283766320619483,9.36587595818467,Walking
0.4266911149186623,0.19744459290085548,9.778493060012865,Walking
0.2292330534381219,0.3172729019259365,9.44999069708021,Walking
0.34438194281462287,0.25436001545944326,9.557738725855971,Walking
0.37746340534293366,0.1629385667913894,9.552064367754245,Walking
0.2073069528421917,0.2771698710648345,9.47313825170589,Walking
0.29404746439381996,-0.08485426206300756,9.662161654631957,Walking
-0.02412673400690729,0.31487657003721037,9.658697744110443,Walking
0.19756123586657098,0.026028622122190037,9.150293605352363,Walking
0.27474318486068394,0.1637559058596868,9.760868048575631,Walking
0.17522168180351505,0.08803301053738562,9.167501602392866,Walking
0.4632411303931635,0.07053185242790944,9.706509240868332,Walking
0.1569858622039367,0.31608267873785195,9.725341027365516,Walking
0.2559955513303016,0.15322987986881087,9.28180671395696,Walking
0.31307405772860913,0.2346503881730716,9.417837142409082,Walking
0.44412732890661155,0.1953079421120816,9.278859066302813,Walking
0.15641378488205604,0.24770408272231215,9.457015793942253,Walking
0.41631637521549597,0.20768218910602554,9.438393143162852,Walking
0.3010233061019587,0.07170077758114304,9.655932106453868,Walking
0.2018491348952049,0.29962668194471404,9.762061749223921,Walking
0.34621034742632706,0.15062434168386876,9.779136762157991,Walking
0.319905969557347,0.044341810134024884,9.38756639468434,Walking
0.23997831228412053,0.15718848390340875,9.458155625251095,Walking
0.30698020849900187,0.35007597906343113,9.16331236155581,Walking
0.261468640313824,0.2850221742113493,9.338825986700762,Walking
0.31135173452512477,0.1651347865592141,9.692970326619491,Walking
0.3662130674521047,0.16507422956815712,9.823116564709647,Walking
0.4586016816145352,0.16783649487826174,9.253130225624016,Walking
0.17621845011731507,0.4076747983560841,9.38150714816942,Walking
0.5133033374656266,0.23819354522315533,9.494718848608215,Walking
0.1047912200477498,0.24300416471910696,9.556032231763922,Walking
0.2848214904964417,0.30302834540318424,9.338079296015671,Walking
0.35883172064845764,0.22387891590265135,9.584812208892817,Walking
0.32809918677350325,0.1740957854179297,9.405232130585818,Walking
0.23773004801794062,0.18036501509150218,9.497109545824344,Walking
0.2791877749642725,0.19283987405859362,9.60925684960074,Walking
0.2506999065341167,0.19627777634901586,9.501284453962187,Walking
0.24106352430557884,0.272762954363698,9.412722821894686,Walking
0.38496020970210243,0.20519458858072995,9.478078039214834,Walking
0.3357015485965047,0.27326400772155796,9.482327408158932,Walking
0.23070904047393456,0.19192834198914177,9.425997794023575,Walking
0.38995998754332506,0.20786351903160907,9.44824078746658,Walking
0.33072995208766093,0.00017993154678924705,9.819729434100944,Walking
0.381286211883896,0.29163276747024813,9.612183889588248,Walking
0.3629628841923612,0.2346488475897993,9.440903936394168,Walking
0.21710049890779276,0.29980101098596523,9.639390880902146,Walking
0.24398189598030304,-0.08962553781936894,9.433236102048799,Walking
0.3747293605123262,0.4088374704780728,9.734624927517329,Walking
0.36103702654334646,0.18604103718448264,9.57392843843962,Walking
0.29790984060358516,0.3108182816737517,9.478539571199153,Walking
0.31173273833087817,0.09600940728744692,9.589543385162056,Walking
0.42776648957884245,0.261277390506257,9.1858247695863,Walking
0.240842861116417,0.09465844368263439,9.274646506218039,Walking
0.3547097381170038,0.1376231039304195,9.261214998720188,Walking
0.2797807347566106,0.39140313538667865,9.52858861895274,Walking
0.27823187967727797,0.18093175992366534,9.846502999897018,Walking
0.40987768519871903,0.2217432873179723,9.946260029238527,Walking
0.382541634898803,0.28700677306887545,9.627610220288151,Walking
0.3813509636000638,0.24956818879726048,9.600168894988892,Walking
0.43054788071543293,0.21504189051435765,9.139788453169452,Walking
0.3021003841632759,0.23649610024662254,9.391465240053195,Walking
0.3681952971294964,0.4403415585238275,9.342443249618352,Walking
0.2689733243406544,0.19423812029664148,9.375830480349777,Walking
0.3324166352488442,0.22010990467149677,9.466371236283042,Walking
0.28698569456323153,0.3050654396007612,9.405581884460574,Walking
0.3096995964992718,0.31055259329579843,9.104140037924843,Walking
0.35951570254369136,0.31870303055603805,9.649582051223506,Walking
0.21817793167665273,0.2638730222029185,9.28545139485204,Walking
0.509238727568546,0.08569950872695165,9.54784937282223,Walking
0.1993982618500298,0.36334315323010963,9.914816533949995,Walking
0.17858113872122677,0.08536546069813121,9.316123081682715,Walking
0.41581108735000677,0.23026354652390335,8.993942495450733,Walking
0.3791662693962936,0.12457241499806421,9.442799155623979,Walking
0.3624119817052155,0.19358616534070075,9.720191926999714,Walking
0.36283455092642797,0.23287624103034804,9.89166949084412,Walking
0.29877532271530854,0.23213572154502732,9.254090081109517,Walking
0.21027456285141682,0.2421920754235285,9.599339844647304,Walking
0.3075804558193726,0.3613711269058647,9.40693790864399,Walking
0.23228382884878881,0.245353430151398,9.478810329139172,Walking
0.3975119733417751,0.17558433647093513,10.028868669403407,Walking
0.2852942618497861,0.29640871682883574,9.19940593432097,Walking
0.2174502803207488,0.31894704889246406,9.550747932298915,Walking
0.26786141583470063,0.07723921848630076,9.593538634353086,Walking
0.3412931454275624,0.25974000698498584,9.71715726498787,Walking
0.24362754471960252,0.27011727423108983,9.51959663069418,Walking
0.21777796044335684,0.17024364966400082,9.56161010790082,Walking
0.32436872114919124,0.33757068133116197,9.421670286515642,Walking
0.3244966571108723,0.18499444129674733,9.553825388249022,Walking
0.249305682462887,0.21255764534715424,9.431361544900518,Walking
0.25289616943816773,0.18269281757161304,9.62431437797121,Walking
0.3232049937357636,0.20155790475814678,9.426077932791273,Walking
0.15519156585026758,0.09037249131047982,9.575420078780438,Walking
0.15925362256234446,0.05599491174057056,9.494147437263004,Walking
0.22815557787475638,0.35945050632249725,9.725210050154434,Walking
0.27865528482881524,0.11530386516816722,9.489721255282303,Walking
0.33109075655980047,0.10086076505436929,9.145393506358623,Walking
0.4475356216949552,-0.015339011360371468,9.752384300142799,Walking
0.38576596232020194,0.1361038252310498,9.318853539827476,Walking
0.2840061470036573,0.06769102065925017,9.369246732270236,Walking
0.2980983792097311,0.36420151601363693,9.380867741191302,Walking
0.1997470635362191,0.30098170893426346,9.774887618634164,Walking
0.298148686400761,0.13118496548222763,9.07286515720426,Walking
0.27113413610798615,0.4252435805344309,10.127549706732,Walking
0.33227185603380893,0.29817654869915944,9.711211361813211,Walking
0.2172769056447677,0.16751686164913776,9.544647782825832,Walking
0.35193465142411723,-0.04994057148735731,9.489021199876742,Walking
0.45327389130025775,0.4290942572590742,9.557110814971532,Walking
0.28912398515431426,0.0610427533236404,9.604224485675868,Walking
0.3401711722098941,0.03546012530431081,9.629043117190012,Walking
0.36901439917111123,0.302257043200964,9.61112089320069,Walking
0.25987795281141635,0.4439752406339273,9.51791613625105,Walking
0.32240924818104166,0.33842728185105186,9.460532315938535,Walking
0.3012592400781795,0.256390912005236,9.469745343269297,Walking
0.30976760985488316,0.25947543416652863,9.461018343929464,Walking
0.22269902161445332,0.2853415558780308,9.726754019373413,Walking
0.30245101742589425,0.27589285897867655,9.618711344456173,Walking
0.349799829124545,0.2281191423969376,8.911922273067145,Walking
0.44511436077950417,0.21042011039518763,9.631180155305952,Walking
0.39592708260852066,0.19374068721004778,9.538947238943756,Walking
0.5153182457511556,0.12460354111333238,9.49625824871082,Walking
0.22326524371119505,0.1719324923133226,9.422296309382222,Walking
0.3872320636720678,0.030704318580461465,9.724822543997202,Walking
0.31833420057383516,0.19016603732052503,9.689505292424572,Walking
0.5189802933217672,0.10114088928490826,9.345424466435277,Walking
0.21917017146448484,0.08964106827842291,9.581410457424907,Walking
0.21602781578192237,0.21798941511534786,9.305668653091743,Walking
0.24006073545559778,0.33920022863446,9.224076367042214,Walking
0.0876104275690193,0.2918316606002313,9.374656555082007,Walking
0.24742449783192388,0.04294993963768229,9.672478694476553,Walking
0.22408673384463018,0.10103718634296625,9.690625009075218,Walking
0.31503937864762077,0.2940771187988216,9.602617084019458,Walking
0.3341755975777159,0.10175126064616904,9.6450191573696,Walking
0.48761708392158865,0.17753668500029754,9.603235657422992,Walking
0.395042383818605,0.25500520990245523,9.37170368095541,Walking
0.2423096344337597,0.10316555451363647,9.586384508934788,Walking
0.21015853286516417,0.210537550614596,9.660081905045537,Walking
0.34919191715065057,0.06659745050817956,9.650858265962714,Walking
0.16797667929793578,0.13986323560487865,9.737782674294928,Walking
0.4831458765854354,0.2319781934142537,9.641660769440213,Walking
0.4179440120721287,0.04070062664683308,9.570289641508317,Walking
0.2530824347895295,0.24404747379603992,9.714030047663286,Walking
0.12868654709091223,0.19803622010733188,9.494695748150187,Walking
0.4353872374165413,0.2552489954417148,9.323625069754456,Walking
0.2885460154747382,0.22239141340646615,9.467386607211248,Walking
0.4237816311973462,0.3364140429973844,9.35101947103871,Walking
0.14055723412056326,0.21252245026479075,9.364964345005124,Walking
0.2400624977046227,0.15705944588747472,9.471096265856897,Walking
0.3005243699718183,0.21222975030322838,9.341516015800007,Walking
0.3046980593764742,0.2543298029036388,9.438407694072191,Walking
0.25499345285207564,0.20488600703257046,9.121277066609244,Walking
0.3622849932347499,0.20405916912038824,9.542658741474588,Walking
0.19323795706174055,0.12980083121932445,9.500241095072445,Walking
0.28576205149787065,0.1337099082449052,9.336582273786362,Walking
0.31202956317118985,0.05973947282003064,9.631849133686481,Walking
0.3514438834058749,0.374957674318694,9.687514027525312,Walking
0.37116148780888897,0.0756136764608715,9.178488027126205,Walking
0.18753579081621308,0.1307094802204093,9.347455044286757,Walking
0.14658858292643775,0.12815927344308026,9.34617153004254,Walking
0.4277676821898509,0.28949243769444416,9.312019379778228,Walking
0.33323140119795913,0.17050503217079724,9.66589496838635,Walking
0.22515134634434464,0.3247742072673734,9.46123477224544,Walking
0.45511519755225227,0.13265093757561314,9.447097031737878,Walking
0.3115674634292859,0.22789941622238022,9.09922752711865,Walking
0.41792971840638266,0.11646529467402428,9.627083606041845,Walking
0.30675184814101086,0.4145149127773389,9.252148321029306,Walking
0.5060747924881988,0.08124015809704872,9.511986526053265,Walking
0.4755340842443204,0.23098207102270277,9.555475387591638,Walking
0.27510358515209266,0.2633776880932099,9.77213171916773,Walking
0.3971570950954355,0.24137990974514983,9.238235920176178,Walking
0.36453759495851473,0.18147123411222918,8.896097568835835,Walking
0.43686315575323487,0.1870179300266574,9.536769908950738,Walking
0.20350765394198955,0.20438114719791098,9.86010223630217,Walking
0.36860514599984395,0.18529979983715114,9.747789270587887,Walking
0.4058424486849588,0.29638791167949097,9.541931883054925,Walking
0.12412605135768856,0.42105230015913514,9.40167276287359,Walking
0.18167414873342247,0.14425082149921664,9.661424519327461,Walking
0.09607678222398991,0.06301970204209223,9.305290760059107,Walking
0.2730593165555442,0.19117179516487454,9.595271553871244,Walking
0.37175422557959625,0.45797093376543185,9.601094031833325,Walking
0.4502357052096028,0.11963254320302692,9.712041981499777,Walking
0.3074094780419775,0.36391168054440676,10.051932007782215,Walking
0.4628615545571292,0.3677700814076441,9.578483193435753,Walking
0.16198985417851083,0.14464117582920055,9.3982072748585,Walking
0.12966175606448452,0.2568983079185275,9.494885137561601,Walking
0.29444523011033813,0.3628396623128538,9.146184819022176,Walking
0.33840654489393074,0.1620872259012513,9.361057373782188,Walking
0.2967305251905907,0.17964196398976384,9.418143512377378,Walking
0.0932557899960123,0.14183190860513564,9.395182320413081,Walking
0.29108799604872115,0.09852432693071332,9.530470974406745,Walking
0.16955304994951467,0.1350722454933993,9.33551601352356,Walking
0.36696725488300386,0.07760597332377435,9.724206133464895,Walking
0.3366598246096848,0.20340834682592263,9.50004141298364,Walking
0.20601202136726446,0.12300267689413583,9.498139935772278,Walking
0.24861330826633063,0.22337859117907477,9.434421056697417,Walking
0.19407864781110484,0.044410435379637264,9.531038136771796,Walking
0.2937320902726828,0.23308802322144573,9.665019652933527,Walking
0.3955142320501238,0.2833528961608925,9.32657395685782,Walking
0.2014273953664456,0.0006264357428544531,9.368376702184948,Walking
0.35040465155178446,0.23740565698475724,9.439254794244667,Walking
0.2469742381627559,0.32276689924732926,9.230825815305357,Walking
0.22071271677376558,0.07903589813087947,9.3361484280557,Walking
0.2892969640045442,0.36725723868377036,9.404755825291069,Walking
0.19647576775806258,0.24190190093660452,9.674877836142546,Walking
0.2446350694652818,0.12949881442415911,9.552512265800384,Walking
0.18021221074111515,0.1944230922342294,9.538717982273509,Walking
0.49647251329163894,0.25583269125217223,9.670179592433595,Walking
0.30352635519717286,0.20760053914124116,9.47252564232012,Walking
0.23002744920074142,0.25387559924463693,9.578092969985779,Walking
0.3213979910734222,0.10793264069206338,9.4793556494135,Walking
0.288767195030917,0.21693608240360782,9.553072469879925,Walking
0.2779030400466777,0.05862855030950198,9.383448268477684,Walking
